STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
135880,99999, 20151217,   37.7, 8,   30.0, 8, 1031.4, 8,  995.1, 8,   3.9, 8,   8.3, 8,  13.6, 999.9,   44.8 ,  30.6*, 0.00G,999.9, 000000,
135880,99999, 20151218,   31.2, 8,   26.3, 8, 1030.8, 8,  992.9, 8,   3.6, 8,   3.9, 8,   5.8, 999.9,   41.5 ,  22.3 , 0.00G,999.9, 000000,
135880,99999, 20151219,   38.9, 8,   31.0, 8, 1028.3, 8,  991.1, 8,   1.7, 8,   3.1, 7,   3.9, 999.9,   44.8 ,  32.2 , 0.00G,999.9, 000000,
135880,99999, 20151220,   39.6, 8,   33.7, 8, 1032.8, 8,  995.5, 8,   2.2, 8,   4.3, 5,   7.8, 999.9,   50.7 ,  32.9 , 0.00G,999.9, 000000,
135880,99999, 20151221,   33.6, 8,   32.4, 8, 1034.9, 8,  997.1, 8,   0.6, 8,   2.6, 6,   3.9, 999.9,   37.2 ,  29.1 , 0.00G,999.9, 100000,
135880,99999, 20151222,   35.1, 8,   32.3, 8, 1035.2, 8,  997.6, 8,   0.6, 8,   3.2, 8,   5.8, 999.9,   45.0 ,  29.8 , 0.00G,999.9, 100000,
135880,99999, 20151223,   36.4, 8,   31.2, 8, 1034.4, 8,  996.6, 7,   1.4, 8,   3.9, 8,   5.8, 999.9,   50.0 ,  27.3 , 0.00G,999.9, 100000,
135880,99999, 20151224,   36.8, 8,   32.6, 8, 1033.1, 8,  995.6, 8,   1.5, 8,   3.2, 6,   5.8, 999.9,   50.0 ,  29.5 , 0.00G,999.9, 100000,
135880,99999, 20151225,   38.1, 8,   32.1, 8, 1033.7, 8,  996.2, 8,   1.2, 8,   4.9, 8,   9.7, 999.9,   53.6 ,  27.7 , 0.00G,999.9, 100000,
135880,99999, 20151226,   40.1, 8,   32.7, 8, 1035.7, 8,  998.3, 8,   3.1, 8,   5.5, 7,   7.8, 999.9,   52.9 ,  31.6 , 0.00G,999.9, 000000,
135880,99999, 20151227,   37.4, 8,   32.6, 8, 1035.1, 8,  997.5, 8,   2.6, 8,   3.2, 6,   3.9, 999.9,   48.7 ,  28.0 , 0.00G,999.9, 000000,
135880,99999, 20151228,   35.8, 8,   32.4, 8, 1032.5, 8,  994.9, 8,   1.1, 8,   3.9, 7,   7.8, 999.9,   46.8 ,  29.5 , 0.00G,999.9, 100000,
135880,99999, 20151229,   38.4, 8,   30.5, 8, 1027.6, 8,  990.4, 8,   1.1, 8,   3.6, 6,   5.8, 999.9,   52.7 ,  26.6 , 0.00G,999.9, 100000,
135880,99999, 20151230,   36.6, 8,   27.1, 8, 1030.5, 8,  993.2, 7,   4.3, 8,   7.3, 8,  13.6, 999.9,   41.9 ,  30.9 , 0.00G,999.9, 000000,
135880,99999, 20151231,   26.8, 8,   14.2, 8, 1033.0, 8,  994.6, 8,   8.5, 8,   5.6, 8,   7.8, 999.9,   35.1 ,  21.6*, 0.00G,999.9, 000000,
135880,99999, 20160101,   21.7, 8,   11.7, 8, 1030.4, 8,  991.8, 8,   4.3, 8,   3.9, 7,   5.8, 999.9,   33.1 ,  12.2 , 0.00G,999.9, 000000,
135880,99999, 20160102,   29.2, 8,   17.6, 8, 1025.1, 8,  987.2, 8,   3.9, 8,   4.7, 7,   7.8, 999.9,   38.8*,  12.7 , 0.00G,999.9, 000000,
135880,99999, 20160103,   30.7, 8,   26.1, 8, 1014.7, 7,  976.7, 8,   2.4, 8,   5.6, 8,   9.7, 999.9,   34.5 ,  26.6*, 0.00G,  0.8, 001000,
135880,99999, 20160104,   25.2, 8,   22.5, 8, 1008.0, 8,  970.3, 8,   3.4, 8,   3.2, 6,   5.8, 999.9,   28.0*,  21.9 , 0.10G,  1.2, 011000,
135880,99999, 20160105,   33.4, 8,   31.7, 8, 1005.5, 8,  968.6, 8,   1.5, 8,   3.1, 5,   5.8, 999.9,   37.6 ,  27.5 , 0.04G,999.9, 100000,
135880,99999, 20160106,   37.9, 8,   36.8, 8, 1002.3, 8,  966.8, 8,   0.8, 8,   4.9, 6,   7.8, 999.9,   40.8 ,  34.7 , 0.21G,999.9, 010000,
135880,99999, 20160107,   39.9, 8,   34.4, 8, 1000.1, 6,  963.3, 8,   3.2, 8,   9.7, 8,  19.4, 999.9,   44.8 ,  36.0*, 0.59G,999.9, 100000,
135880,99999, 20160108,   38.0, 8,   30.1, 8, 1012.3, 8,  975.6, 8,   6.2, 8,   3.3, 7,   5.8, 999.9,   50.9 ,  29.3 , 0.00G,999.9, 000000,
135880,99999, 20160109,   38.3, 8,   31.7, 8, 1016.9, 8,  980.1, 8,   3.4, 8,   4.2, 6,   7.8, 999.9,   49.8 ,  29.3 , 0.00G,999.9, 000000,
135880,99999, 20160110,   41.7, 8,   36.7, 8, 1012.4, 8,  976.0, 8,   3.4, 8,   4.5, 6,   7.8, 999.9,   51.1 ,  35.6 , 0.00G,999.9, 000000,
135880,99999, 20160111,   39.2, 7,   38.2, 7, 1011.9, 7,  975.3, 7,   0.9, 7,   4.2, 6,   5.8, 999.9,   44.6 ,  35.8 , 0.00G,999.9, 100000,
135880,99999, 20160112,   52.2, 8,   35.5, 8, 1003.8, 8,  968.3, 8,   7.9, 8,  14.3, 8,  21.4, 999.9,   64.4 ,  37.9 , 0.00G,999.9, 000000,
135880,99999, 20160113,   44.0, 8,   36.9, 8, 1012.3, 8,  976.0, 8,   9.3, 8,   6.6, 8,   9.7, 999.9,   51.8 ,  39.2*, 0.08G,999.9, 010000,
135880,99999, 20160114,   40.2, 8,   32.8, 8, 1019.9, 8,  983.1, 8,   8.5, 8,   4.6, 8,   7.8, 999.9,   50.9 ,  32.0 , 0.05G,999.9, 000000,
135880,99999, 20160115,   41.2, 8,   36.5, 8, 1011.7, 8,  975.3, 8,   6.2, 8,   5.5, 6,   7.8, 999.9,   49.1 ,  37.4 , 0.00G,999.9, 010000,
135880,99999, 20160116,   35.7, 8,   33.4, 8, 1007.8, 8,  971.0, 8,   3.6, 8,  10.7, 8,  15.5, 999.9,   42.8 ,  32.9*, 0.37G,999.9, 011000,
135880,99999, 20160117,   31.1, 8,   25.7, 8, 1005.8, 8,  968.8, 8,   5.3, 8,  17.5, 8,  23.3, 999.9,   33.4*,  28.0*, 0.19G,999.9, 000000,
135880,99999, 20160118,   26.5, 8,   15.1, 8, 1014.7, 8,  977.0, 8,   6.2, 8,  14.3, 8,  21.4, 999.9,   30.2 ,  24.4 , 0.00G,999.9, 000000,
135880,99999, 20160119,   27.2, 6,   14.3, 6, 1021.6, 6,  983.7, 6,   6.2, 6,   5.8, 5,   9.7, 999.9,   31.8*,  22.3*, 0.00G,999.9, 000000,
135880,99999, 20160120,   24.0, 7,   15.5, 7, 1022.7, 7,  984.4, 7,   3.6, 7,   7.4, 5,   9.7, 999.9,   34.5 ,  16.0*, 0.00G,999.9, 000000,
135880,99999, 20160121,   26.3, 8,   18.7, 8, 1024.5, 8,  986.4, 8,   2.5, 8,   6.3, 8,  11.7, 999.9,   35.2 ,  16.2*, 0.00F,999.9, 000000,
135880,99999, 20160122,   29.3, 8,   18.6, 8, 1033.2, 8,  995.0, 8,   4.8, 8,   7.5, 8,  15.5, 999.9,   36.5 ,  22.3*, 0.00G,999.9, 000000,
135880,99999, 20160123,   22.9, 8,   15.9, 8, 1036.6, 8,  997.7, 8,   3.9, 8,   6.6, 8,  11.7, 999.9,   33.1 ,  14.5 , 0.00G,999.9, 000000,
135880,99999, 20160124,   22.1, 7,   15.5, 6, 1036.0, 7,  997.1, 7,   2.5, 7,   3.1, 7,   3.9, 999.9,   28.2 ,  12.4 , 0.00G,999.9, 001000,
135880,99999, 20160125,   33.1, 8,   24.3, 8, 1032.9, 8,  995.0, 8,   2.5, 8,   4.6, 8,   7.8, 999.9,   45.5 ,  28.2 , 0.00G,999.9, 000000,
135880,99999, 20160126,   39.1, 8,   32.0, 8, 1028.9, 8,  991.4, 8,   4.0, 8,   6.8, 8,  19.4, 999.9,   54.9 ,  28.2 , 0.00G,999.9, 001000,
135880,99999, 20160127,   41.0, 8,   35.3, 8, 1030.5, 8,  993.3, 8,   3.6, 8,   4.7, 7,   7.8, 999.9,   52.7 ,  31.5 , 0.00G,999.9, 000000,
135880,99999, 20160128,   38.0, 8,   34.4, 8, 1029.5, 8,  992.2, 8,   0.9, 8,   4.2, 6,   7.8, 999.9,   50.9 ,  29.8 , 0.00G,999.9, 100000,
135880,99999, 20160129,   37.5, 8,   33.8, 8, 1030.9, 8,  993.5, 8,   1.3, 8,   3.6, 8,   5.8, 999.9,   46.0 ,  28.0 , 0.00G,999.9, 100000,
135880,99999, 20160130,   44.2, 8,   35.0, 8, 1029.9, 8,  993.0, 8,   3.1, 8,   5.6, 8,   9.7, 999.9,   57.9 ,  34.0 , 0.00G,999.9, 000000,
135880,99999, 20160131,   42.5, 8,   36.1, 8, 1021.6, 7,  984.7, 8,   3.0, 8,   3.9, 7,   5.8, 999.9,   51.4 ,  34.5 , 0.00G,999.9, 000000,
135880,99999, 20160201,   45.8, 8,   36.4, 8, 1022.0, 8,  985.5, 8,   3.4, 8,   3.9, 7,   3.9, 999.9,   61.0 ,  33.8 , 0.00G,999.9, 000000,
135880,99999, 20160202,   48.6, 8,   38.9, 8, 1026.9, 8,  990.5, 8,   4.7, 8,   4.4, 7,   9.7, 999.9,   65.3 ,  35.4 , 0.00G,999.9, 000000,
135880,99999, 20160203,   44.0, 4,   38.6, 4, 1020.5, 4,  983.9, 4,   5.0, 4,   4.9, 4,   5.8, 999.9,   50.0*,  36.9 , 0.00G,999.9, 000000,
135880,99999, 20160204,   42.6, 7,   35.5, 7, 1015.5, 7,  979.0, 7,   5.1, 7,  12.6, 6,  21.4, 999.9,   49.6 ,  38.3*, 0.01E,999.9, 010000,
135880,99999, 20160205,   39.4, 8,   26.1, 8, 1023.2, 5,  984.7, 8,   7.8, 8,  10.7, 8,  15.5, 999.9,   44.1 ,  37.4 , 0.00F,999.9, 000000,
135880,99999, 20160206,   40.5, 8,   23.5, 8, 1030.0, 8,  993.0, 8,   6.2, 8,   8.5, 8,  15.5, 999.9,   50.5 ,  33.6*, 0.00G,999.9, 000000,
135880,99999, 20160207,   34.2, 6,   25.9, 6, 1028.7, 6,  991.2, 6,   6.2, 6, 999.9, 0, 999.9, 999.9,   46.8*,  24.8 , 0.00G,999.9, 000000,
135880,99999, 20160208,   40.5, 7,   30.7, 7, 1024.7, 7,  987.7, 7,   4.6, 7,   5.8, 7,   9.7, 999.9,   51.8 ,  30.2 , 5.90G,999.9, 000000,
135880,99999, 20160209,   39.8, 8,   33.2, 8, 1022.2, 8,  984.5, 8,   3.7, 8,   4.4, 8,   7.8, 999.9,   54.0 ,  30.2*, 0.00G,999.9, 000000,
135880,99999, 20160210,   45.3, 8,   39.9, 8, 1004.7, 8,  968.9, 8,   4.3, 8,   6.8, 8,   9.7, 999.9,   57.6 ,  35.6 , 0.00G,999.9, 010000,
135880,99999, 20160211,   44.3, 7,   34.2, 7, 1010.1, 6,  973.0, 7,   5.7, 7,   5.5, 7,   7.8, 999.9,   54.7 ,  38.8 , 0.04G,999.9, 010000,
135880,99999, 20160212,   41.1, 8,   37.4, 8, 1011.8, 8,  975.2, 8,   4.8, 8,   5.1, 8,   9.7, 999.9,   49.1 ,  34.7 , 0.15G,999.9, 010000,
135880,99999, 20160213,   43.4, 7,   41.8, 7, 1003.7, 7,  967.6, 7,   3.0, 7,   3.9, 7,   5.8, 999.9,   51.1 ,  40.3 , 0.15G,999.9, 010000,
135880,99999, 20160214,   48.2, 8,   42.6, 8, 1004.4, 8,  968.7, 8,   4.1, 8,   4.2, 6,   5.8, 999.9,   59.4 ,  36.3*, 0.00G,999.9, 100000,
135880,99999, 20160215,   58.0, 7,   49.0, 7, 1009.9, 7,  974.7, 7,   6.2, 7,   4.4, 7,   9.7, 999.9,   75.7 ,  51.4 , 0.02G,999.9, 010000,
135880,99999, 20160216,   57.4, 8,   48.6, 8, 1024.0, 7,  988.1, 7,   6.2, 8,   5.0, 7,   9.7, 999.9,   66.4 ,  50.0 , 0.02G,999.9, 000000,
135880,99999, 20160217,   56.5, 8,   47.5, 8, 1025.1, 8,  989.2, 8,   6.2, 8,   5.6, 8,   9.7, 999.9,   69.3 ,  48.7*, 0.00G,999.9, 000000,
135880,99999, 20160218,   51.0, 6,   46.4, 6, 1018.7, 6,  982.7, 6,   4.3, 6,   5.5, 6,   7.8, 999.9,   55.4*,  48.4 , 0.00H,999.9, 010000,
135880,99999, 20160219,   53.8, 7,   46.7, 7, 1014.7, 7,  979.1, 7,   3.4, 7,   3.6, 6,   5.8, 999.9,   63.5 ,  49.8*, 0.00H,999.9, 010000,
135880,99999, 20160220,   45.0, 6,   38.2, 6, 1019.9, 6,  983.4, 6,   6.2, 6,   8.1, 6,  21.4, 999.9,   47.8*,  40.6*, 0.00G,999.9, 010000,
135880,99999, 20160223,   53.4, 8,   42.6, 8, 1014.5, 8,  978.8, 8,   4.8, 8,   4.4, 8,   7.8, 999.9,   62.2*,  40.3 , 0.00E,999.9, 000000,
135880,99999, 20160224,   47.7, 6,   40.7, 6, 1012.5, 6,  976.5, 6,   6.6, 6,   5.5, 6,  13.6, 999.9,   58.5 ,  39.9*, 0.03E,999.9, 000000,
135880,99999, 20160225,   47.4, 8,   35.8, 8, 1016.1, 8,  980.1, 8,   6.2, 8,   3.9, 6,   3.9, 999.9,   57.4*,  40.1 , 0.00F,999.9, 000000,
135880,99999, 20160226,   46.7, 8,   41.2, 8, 1010.6, 8,  974.6, 8,   4.7, 8,   7.2, 7,  11.7, 999.9,   57.4 ,  39.4 , 0.00G,999.9, 010000,
135880,99999, 20160227,   47.9, 8,   40.5, 8, 1014.3, 8,  978.2, 8,   5.7, 8,   3.6, 7,   5.8, 999.9,   59.5 ,  40.8*, 0.05G,999.9, 000000,
135880,99999, 20160228,   49.3, 7,   42.1, 7, 1019.1, 7,  983.2, 7,   6.2, 7,   8.0, 7,  15.5, 999.9,   58.6*,  40.8 , 0.00G,999.9, 000000,
135880,99999, 20160229,   53.2, 8,   46.1, 8, 1015.8, 8,  980.7, 8,   6.2, 8,  10.4, 8,  21.4, 999.9,   56.1 ,  48.6 , 0.00G,999.9, 000000,
135880,99999, 20160301,   54.6, 8,   39.4, 8, 1010.7, 8,  975.2, 8,   4.8, 8,   6.6, 8,   9.7, 999.9,   66.2 ,  45.5 , 0.20G,999.9, 000000,
135880,99999, 20160302,   48.6, 8,   36.4, 8, 1009.6, 8,  973.7, 8,   6.2, 8,   5.8, 8,   9.7, 999.9,   61.0 ,  39.2 , 0.00G,999.9, 000000,
135880,99999, 20160303,   47.6, 8,   37.8, 8, 1001.1, 7,  964.8, 8,   4.3, 8,   3.9, 8,  11.7, 999.9,   56.8 ,  36.5 , 0.00G,999.9, 010000,
135880,99999, 20160304,   45.8, 8,   35.5, 8,  999.9, 8,  964.1, 8,   9.2, 8,   5.1, 8,   7.8, 999.9,   54.3*,  34.7 , 0.01G,999.9, 000000,
135880,99999, 20160305,   50.4, 6,   34.3, 6, 1010.6, 6,  974.8, 6,   8.7, 6,   4.9, 6,   7.8, 999.9,   58.8 ,  41.7*, 0.00G,999.9, 000000,
135880,99999, 20160306,   49.6, 9,   37.4, 9, 1008.7, 9,  973.0, 9,   6.9, 9,   7.6, 9,  15.5, 999.9,   65.7 ,  40.1 , 0.00G,999.9, 000000,
135880,99999, 20160307,   48.7, 8,   42.1, 8, 1004.1, 8,  968.4, 8,   5.6, 8,   7.5, 8,   9.7, 999.9,   61.9 ,  42.8 , 0.00G,999.9, 010000,
135880,99999, 20160308,   45.3, 8,   36.5, 8, 1010.7, 8,  974.6, 8,   4.4, 8,   4.9, 8,   7.8, 999.9,   57.6 ,  35.4 , 1.02G,999.9, 100000,
135880,99999, 20160309,   46.2, 8,   37.8, 8, 1008.7, 8,  972.7, 8,   6.2, 8,   5.5, 7,   7.8, 999.9,   56.3 ,  39.6 , 0.00G,999.9, 010000,
135880,99999, 20160310,   45.6, 8,   44.0, 8, 1005.0, 8,  969.1, 8,   4.3, 8,   4.9, 8,   7.8, 999.9,   47.5 ,  44.6 , 0.45G,999.9, 010000,
135880,99999, 20160311,   46.7, 8,   43.1, 8, 1013.9, 8,  977.7, 8,   5.6, 8,   3.6, 8,   5.8, 999.9,   50.7 ,  44.1 , 0.37G,999.9, 010000,
135880,99999, 20160312,   45.8, 8,   41.8, 8, 1017.9, 8,  981.5, 8,   5.3, 8,   3.6, 6,   7.8, 999.9,   50.2 ,  40.5 , 0.02G,999.9, 010000,
135880,99999, 20160313,   44.9, 7,   41.5, 6, 1014.8, 7,  978.5, 7,   4.6, 7,   7.1, 6,  11.7, 999.9,   47.8 ,  41.9*, 0.33G,999.9, 010000,
135880,99999, 20160314,   44.9, 8,   34.8, 8, 1016.8, 8,  980.5, 8,   6.2, 8,  11.2, 8,  21.4, 999.9,   51.8 ,  41.0 , 0.19G,999.9, 010000,
135880,99999, 20160315,   41.5, 8,   32.0, 8, 1018.9, 8,  982.2, 8,   6.2, 8,   5.8, 8,   7.8, 999.9,   47.5 ,  36.7 , 0.00G,999.9, 000000,
135880,99999, 20160318,   48.0, 6,   39.1, 6, 1016.0, 4,  983.4, 5,   5.0, 6,   5.2, 6,   7.8, 999.9,   60.1 ,  32.0 , 0.00G,999.9, 000000,
135880,99999, 20160319,   50.3, 9,   31.5, 9, 1014.0, 9,  978.1, 9,   5.8, 9,  12.1, 9,  25.3, 999.9,   61.5 ,  35.4 , 0.00G,999.9, 000000,
135880,99999, 20160320,   52.0, 7,   30.7, 7, 1017.3, 7,  981.4, 7,   5.1, 7,   6.9, 7,  15.5, 999.9,   65.5 ,  36.5 , 0.00G,999.9, 000000,
135880,99999, 20160321,   51.1, 8,   35.6, 8, 1016.2, 8,  980.3, 8,   3.4, 8,   4.4, 8,   5.8, 999.9,   64.4 ,  37.4 , 0.00G,999.9, 000000,
135880,99999, 20160322,   54.3, 8,   42.2, 8, 1006.3, 8,  971.9, 8,   4.3, 8,   6.6, 8,  15.5, 999.9,   70.5*,  41.7 , 0.00G,999.9, 010000,
135880,99999, 20160323,   49.5, 7,   46.2, 7,  997.4, 7,  962.2, 7,   4.1, 7,   3.9, 7,   5.8, 999.9,   56.3 ,  44.8 , 0.04G,999.9, 010000,
135880,99999, 20160324,   44.1, 9,   34.3, 9, 1001.5, 9,  965.8, 9,   6.2, 9,  12.9, 9,  17.5, 999.9,   52.5 ,  39.2 , 0.36G,999.9, 010000,
135880,99999, 20160325,   44.2, 8,   26.3, 8, 1014.6, 8,  978.2, 8,   6.2, 8,   9.0, 8,  15.5, 999.9,   52.9 ,  35.8*, 0.00G,999.9, 000000,
135880,99999, 20160326,   42.2, 8,   27.3, 8, 1018.2, 8,  981.6, 8,   5.7, 8,   6.4, 7,  13.6, 999.9,   54.7 ,  29.7 , 0.00G,999.9, 000000,
135880,99999, 20160327,   44.8, 8,   34.0, 8, 1017.2, 8,  980.8, 8,   6.2, 8,   9.2, 8,  17.5, 999.9,   52.9 ,  39.6 , 0.00G,999.9, 010000,
135880,99999, 20160328,   43.7, 6,   31.9, 6, 1017.9, 6,  981.4, 6,   5.0, 6,   3.9, 6,   5.8, 999.9,   62.6 ,  32.0 , 0.00G,999.9, 000000,
135880,99999, 20160329,   50.2, 8,   40.2, 8, 1017.3, 8,  981.4, 8,   6.2, 8,   3.9, 5,   5.8, 999.9,   61.3 ,  41.2 , 0.00G,999.9, 000000,
135880,99999, 20160330,   54.1, 8,   39.2, 8, 1021.3, 8,  985.4, 8,   5.3, 8,   5.3, 7,   5.8, 999.9,   70.3 ,  38.3 , 0.00G,999.9, 000000,
135880,99999, 20160331,   57.4, 9,   41.3, 9, 1020.8, 9,  985.1, 9,   8.6, 9,   5.2, 9,   7.8, 999.9,   75.2 ,  44.8*, 0.00F,999.9, 000000,
135880,99999, 20160401,   61.0, 8,   43.9, 8, 1017.4, 7,  982.2, 8,   7.3, 8,   3.9, 7,   5.8, 999.9,   76.1 ,  44.6 , 0.00G,999.9, 000000,
135880,99999, 20160402,   60.9, 8,   45.2, 8, 1019.0, 8,  983.6, 8,   6.2, 8,   4.6, 8,   7.8, 999.9,   76.1 ,  47.3 , 0.00G,999.9, 000000,
135880,99999, 20160403,   58.1, 8,   49.6, 8, 1020.7, 8,  985.1, 8,   6.2, 8,   4.4, 7,   5.8, 999.9,   71.2 ,  49.3 , 0.00G,999.9, 000000,
135880,99999, 20160404,   59.8, 8,   49.9, 8, 1015.8, 8,  980.6, 8,   5.3, 8,   4.9, 8,   7.8, 999.9,   75.7 ,  47.7 , 0.00G,999.9, 000000,
135880,99999, 20160405,   65.7, 7,   47.4, 7, 1012.1, 6,  977.2, 6,   5.1, 7,   5.5, 7,   7.8, 999.9,   80.6 ,  50.0 , 0.00F,999.9, 000000,
135880,99999, 20160406,   62.0, 8,   46.1, 8, 1011.4, 8,  976.4, 8,   6.2, 8,   4.7, 7,   7.8, 999.9,   81.9 ,  51.1 , 0.00G,999.9, 000000,
135880,99999, 20160407,   63.3, 7,   43.8, 7, 1010.2, 7,  975.3, 7,   6.2, 7,   5.2, 6,   9.7, 999.9,   82.0 ,  50.7 , 0.00G,999.9, 000000,
135880,99999, 20160408,   62.2, 8,   42.7, 7, 1003.7, 8,  968.9, 8,   6.2, 8,   6.7, 7,  11.7, 999.9,   75.2 ,  55.4*, 0.00G,999.9, 010000,
135880,99999, 20160409,   56.4, 8,   50.1, 8, 1002.5, 8,  967.5, 8,   5.7, 8,   4.9, 8,   7.8, 999.9,   65.5 ,  50.9 , 0.11G,999.9, 010000,
135880,99999, 20160410,   55.6, 8,   45.3, 8, 1004.5, 7,  969.6, 8,   4.5, 8,   7.8, 7,  13.6, 999.9,   69.6 ,  44.6 , 0.10G,999.9, 100000,
135880,99999, 20160411,   58.6, 8,   43.0, 8, 1010.7, 8,  975.0, 8,   6.2, 8,   7.5, 8,  11.7, 999.9,   68.0 ,  52.7 , 0.00G,999.9, 000000,
135880,99999, 20160412,   59.7, 8,   43.0, 8, 1013.4, 8,  978.2, 8,   7.8, 8,   4.7, 7,   7.8, 999.9,   77.7 ,  44.8 , 0.00G,999.9, 000000,
135880,99999, 20160413,   60.9, 8,   46.3, 8, 1012.4, 8,  977.2, 8,   5.3, 8,   4.2, 7,   5.8, 999.9,   75.6 ,  46.2 , 0.00G,999.9, 000000,
135880,99999, 20160414,   67.3, 8,   43.0, 8, 1006.0, 8,  971.5, 8,   6.2, 8,  10.4, 8,  31.1, 999.9,   79.7*,  57.4 , 0.00G,999.9, 000000,
135880,99999, 20160415,   61.2, 8,   39.7, 8, 1013.9, 8,  978.7, 8,  10.1, 8,   5.3, 8,   9.7, 999.9,   72.5 ,  52.2*, 0.00G,999.9, 000000,
135880,99999, 20160416,   62.0, 8,   44.4, 8, 1016.3, 8,  981.3, 8,   7.3, 8,   4.4, 8,   5.8, 999.9,   81.7 ,  44.6 , 0.00G,999.9, 000000,
135880,99999, 20160417,   65.1, 8,   45.4, 8, 1017.6, 8,  982.6, 8,   7.8, 8,   3.9, 6,   5.8, 999.9,   83.8 ,  48.9 , 0.00G,999.9, 000000,
135880,99999, 20160418,   67.0, 8,   51.3, 8, 1017.1, 8,  982.2, 8,   6.2, 8,   5.3, 8,   7.8, 999.9,   83.3 ,  53.2 , 0.00G,999.9, 000000,
135880,99999, 20160419,   69.5, 7,   53.2, 7, 1010.9, 7,  976.3, 7,   6.2, 7,   4.2, 7,   5.8, 999.9,   81.5 ,  55.9 , 0.00G,999.9, 000000,
135880,99999, 20160420,   55.8, 8,   37.4, 8, 1020.0, 8,  984.3, 8,   8.5, 8,  14.3, 8,  25.3, 999.9,   63.0 ,  50.0*, 0.00G,999.9, 000000,
135880,99999, 20160421,   53.3, 8,   30.9, 8, 1026.0, 8,  989.8, 8,   8.5, 8,   5.8, 8,   9.7, 999.9,   68.7 ,  38.5 , 0.00G,999.9, 000000,
135880,99999, 20160422,   55.6, 8,   39.7, 8, 1018.1, 8,  982.5, 8,   6.2, 8,   6.3, 8,   7.8, 999.9,   71.6 ,  39.9 , 0.00G,999.9, 000000,
135880,99999, 20160423,   58.8, 8,   46.9, 8, 1008.2, 8,  973.1, 8,   6.2, 8,   5.6, 8,   9.7, 999.9,   68.9 ,  49.1 , 0.00G,999.9, 010000,
135880,99999, 20160424,   57.5, 8,   47.8, 8,  999.7, 7,  964.8, 8,   6.2, 8,   7.2, 7,  15.5, 999.9,   65.1*,  51.4 , 0.05G,999.9, 000000,
135880,99999, 20160425,   48.5, 7,   42.5, 7, 1001.5, 7,  965.9, 7,   5.1, 7,  10.3, 7,  19.4, 999.9,   56.3 ,  38.5*, 0.04G,999.9, 010000,
135880,99999, 20160426,   48.0, 8,   30.7, 8, 1009.2, 8,  973.3, 8,   7.8, 8,  14.1, 8,  25.3, 999.9,   59.4 ,  37.8 , 0.37G,999.9, 000000,
135880,99999, 20160427,   53.4, 7,   36.6, 7, 1014.0, 7,  978.3, 7,   6.2, 7,   4.4, 7,   7.8, 999.9,   68.0 ,  34.3 , 0.00G,999.9, 000000,
135880,99999, 20160428,   56.9, 8,   41.7, 8, 1015.9, 8,  980.4, 8,   8.5, 8,   6.1, 7,  11.7, 999.9,   72.7 ,  41.0 , 0.00G,999.9, 000000,
135880,99999, 20160429,   55.8, 8,   49.9, 7, 1015.6, 8,  980.8, 8,   6.1, 8,   6.1, 7,   9.7, 999.9,   62.2 ,  51.6 , 0.04G,999.9, 010000,
135880,99999, 20160430,   59.2, 8,   47.7, 8, 1017.0, 8,  981.6, 8,   6.2, 8,   5.3, 8,   7.8, 999.9,   70.7 ,  52.7 , 0.10G,999.9, 000000,
135880,99999, 20160501,   58.3, 8,   49.5, 8, 1014.7, 8,  979.4, 8,   6.5, 8,   6.2, 5,  13.6, 999.9,   72.1 ,  48.2 , 0.00G,999.9, 010000,
135880,99999, 20160502,   55.4, 8,   50.5, 8, 1009.7, 7,  974.4, 8,   5.3, 8,   9.2, 8,  13.6, 999.9,   60.4 ,  52.2*, 0.88G,999.9, 010000,
135880,99999, 20160503,   51.5, 8,   45.6, 8, 1005.8, 8,  970.3, 8,   5.7, 8,  10.2, 8,  21.4, 999.9,   54.5 ,  50.0 , 0.43G,999.9, 010000,
135880,99999, 20160504,   53.4, 8,   44.0, 8, 1010.2, 8,  974.6, 8,   6.2, 8,  10.7, 8,  15.5, 999.9,   57.6 ,  50.9 , 0.07G,999.9, 010000,
135880,99999, 20160505,   55.2, 8,   43.7, 8, 1015.8, 8,  980.2, 8,   7.0, 8,   7.8, 8,  13.6, 999.9,   66.2 ,  50.7 , 0.00G,999.9, 000000,
135880,99999, 20160506,   60.1, 8,   45.7, 8, 1015.7, 7,  980.7, 8,   7.0, 8,   4.7, 7,   5.8, 999.9,   71.1 ,  50.9 , 0.07G,999.9, 000000,
135880,99999, 20160507,   57.4, 8,   46.8, 8, 1014.8, 8,  979.4, 8,   6.2, 8,   7.5, 8,  21.4, 999.9,   73.4 ,  47.3 , 0.00G,999.9, 000000,
135880,99999, 20160508,   60.4, 8,   47.7, 8, 1015.6, 8,  980.3, 8,   6.2, 8,   5.8, 8,   7.8, 999.9,   73.6 ,  48.0 , 0.06G,999.9, 000000,
135880,99999, 20160509,   62.6, 7,   50.4, 7, 1017.9, 6,  982.8, 6,   6.2, 7,   5.3, 7,   7.8, 999.9,   73.6 ,  50.0 , 0.02G,999.9, 000000,
